Player_Id,Year,Team,Games_Played,Attempts,Yards,Average,Long,TDs,First_Downs,First_Down_Percentage,Rushes_Over_Twenty_Yards,Rushes_Over_Forty_Yards,Fumbles 
jim-gustafson,1989,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0,0
jim-gustafson,TOTAL,--,58,1,-2,-2,-2,0,0,0,0,0,0
jimmie-giles,1977,HoustonOilers,14,1,-10,-10,-10,0,0,0,0,0,0
jimmie-giles,1978,TampaBayBuccaneers,16,1,-1,-1,-1,0,0,0,0,0,0
jimmie-giles,1979,TampaBayBuccaneers,16,2,7,3.5,9,0,0,0,0,0,0
jimmie-giles,1980,TampaBayBuccaneers,16,0,0,0,0,0,0,0,0,0,0
jimmie-giles,1981,TampaBayBuccaneers,16,0,0,0,0,0,0,0,0,0,0
jimmie-giles,1982,TampaBayBuccaneers,9,1,1,1,1,0,0,0,0,0,0
jimmie-giles,1983,TampaBayBuccaneers,11,0,0,0,0,0,0,0,0,0,0
jimmie-giles,1984,TampaBayBuccaneers,14,0,0,0,0,0,0,0,0,0,0
jimmie-giles,1985,TampaBayBuccaneers,16,0,0,0,0,0,0,0,0,0,0
jimmie-giles,1986,DetroitLions,16,0,0,0,0,0,0,0,0,0,0
jimmie-giles,1987,PhiladelphiaEagles,12,0,0,0,0,0,0,0,0,0,0
jimmie-giles,1988,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
jimmie-giles,1989,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
jimmie-giles,TOTAL,--,188,5,-3,-0.6,-1,0,0,0,0,0,0
jimmy-german,1939,WashingtonRedskins,8,17,58,3.4,0,2,0,0,0,0,0
jimmy-german,1940,ChicagoCardinals,1,0,0,0,0,0,0,0,0,0,0
jimmy-german,TOTAL,--,9,17,58,3.4,0,2,0,0,0,0,0
joe-gasparella,1948,PittsburghSteelers,9,1,5,5,0,0,0,0,0,0,0
joe-gasparella,1950,PittsburghSteelers,11,0,0,0,0,0,0,0,0,0,0
joe-gasparella,1951,ChicagoCardinals,4,0,0,0,0,0,0,0,0,0,0
joe-gasparella,TOTAL,--,24,1,5,5,0,0,0,0,0,0,0
joe-geri,1949,PittsburghSteelers,12,133,543,4.1,0,5,0,0,0,0,0
joe-geri,1950,PittsburghSteelers,12,188,705,3.8,0,2,0,0,0,0,0
joe-geri,1951,PittsburghSteelers,12,90,252,2.8,0,3,0,0,0,0,0
joe-geri,1952,ChicagoCardinals,12,20,50,2.5,0,0,0,0,0,0,0
joe-geri,TOTAL,--,48,431,1550,3.6,0,10,0,0,0,0,0
joe-germaine,1999,St.LouisRams,3,3,0,0,2,0,0,0,0,0,0
joe-germaine,2000,St.LouisRams,0,0,0,0,0,0,0,0,0,0,0
joe-germaine,2001,KansasCityChiefs,0,0,0,0,0,0,0,0,0,0,0
joe-germaine,2002,CincinnatiBengals,0,0,0,0,0,0,0,0,0,0,0
joe-germaine,TOTAL,--,3,3,0,0,2,0,0,0,0,0,0
joe-gilliam,1972,PittsburghSteelers,2,2,0,0,0,0,0,0,0,0,0
joe-gilliam,1973,PittsburghSteelers,5,6,23,3.8,0,0,0,0,0,0,0
joe-gilliam,1974,PittsburghSteelers,9,14,41,2.9,0,1,0,0,0,0,0
joe-gilliam,1975,PittsburghSteelers,4,0,0,0,0,0,0,0,0,0,0
joe-gilliam,TOTAL,--,20,22,64,2.9,0,1,0,0,0,0,0
joe-glamp,1947,PittsburghSteelers,12,1,2,2,0,0,0,0,0,0,0
joe-glamp,1948,PittsburghSteelers,12,28,167,6,0,1,0,0,0,0,0
joe-glamp,1949,PittsburghSteelers,8,3,-8,-2.7,0,0,0,0,0,0,0
joe-glamp,TOTAL,--,32,32,161,5,0,1,0,0,0,0,0
joe-golding,1947,BostonYanks,12,26,71,2.7,0,1,0,0,0,0,0
joe-golding,1948,BostonYanks,12,24,36,1.5,0,0,0,0,0,0,0
joe-golding,1949,NewYorkBulldogs,11,63,240,3.8,0,0,0,0,0,0,0
joe-golding,1950,NewYorkYanks,12,1,2,2,0,0,0,0,0,0,0
joe-golding,1951,NewYorkYanks,11,0,0,0,0,0,0,0,0,0,0
joe-golding,TOTAL,--,58,114,349,3.1,0,1,0,0,0,0,0
joe-guyon,1920,CantonBulldogs,13,0,0,0,0,6,0,0,0,0,0
joe-guyon,1921,ClevelandIndians,1,0,0,0,0,0,0,0,0,0,0
joe-guyon,1922,OorangIndians,9,0,0,0,0,3,0,0,0,0,0
joe-guyon,1923,OorangIndians,4,0,0,0,0,1,0,0,0,0,0
joe-guyon,1924,RockIslandIndependents,3,0,0,0,0,0,0,0,0,0,0
joe-guyon,1925,KansasCityCowboys,1,0,0,0,0,0,0,0,0,0,0
joe-guyon,1927,NewYorkGiants,7,0,0,0,0,0,0,0,0,0,0
joe-guyon,TOTAL,--,38,0,0,0,0,10,0,0,0,0,0
joey-galloway,1995,SeattleSeahawks,16,11,154,14,86,1,4,36.36,2,1,0
joey-galloway,1996,SeattleSeahawks,16,15,127,8.5,51,0,5,33.33,1,1,0
joey-galloway,1997,SeattleSeahawks,15,9,72,8,44,0,2,22.22,1,1,0
joey-galloway,1998,SeattleSeahawks,16,9,26,2.9,14,0,1,11.11,0,0,0
joey-galloway,1999,SeattleSeahawks,8,1,-1,-1,-1,0,0,0,0,0,0
joey-galloway,2000,DallasCowboys,1,0,0,0,0,0,0,0,0,0,0
joey-galloway,2001,DallasCowboys,16,3,32,10.7,16,0,2,66.67,0,0,0
joey-galloway,2002,DallasCowboys,16,4,31,7.8,21,0,2,50,1,0,0
joey-galloway,2003,DallasCowboys,15,4,22,5.5,10,0,0,0,0,0,0
joey-galloway,2004,TampaBayBuccaneers,10,2,19,9.5,14,0,1,50,0,0,0
joey-galloway,2005,TampaBayBuccaneers,16,2,4,2,4,0,0,0,0,0,0
joey-galloway,2006,TampaBayBuccaneers,16,2,9,4.5,7,0,0,0,0,0,0
joey-galloway,2007,TampaBayBuccaneers,15,1,1,1,1,0,0,0,0,0,0
joey-galloway,2008,TampaBayBuccaneers,9,0,0,0,0,0,0,0,0,0,0
joey-galloway,2009,PittsburghSteelers,3,0,0,0,0,0,0,0,0,0,0
joey-galloway,2010,WashingtonRedskins,10,0,0,0,0,0,0,0,0,0,0
joey-galloway,TOTAL,--,198,63,496,7.9,267,1,17,26.98,5,3,0
joey-goodspeed,2002,SanDiegoChargers,12,0,0,0,0,0,0,0,0,0,0
joey-goodspeed,2003,St.LouisRams,8,0,0,0,0,0,0,0,0,0,0
joey-goodspeed,2004,St.LouisRams,16,3,6,2,2,1,2,66.67,0,0,0
joey-goodspeed,2006,MinnesotaVikings,0,0,0,0,0,0,0,0,0,0,0
joey-goodspeed,TOTAL,--,36,3,6,2,2,1,2,66.67,0,0,0
john-gilliam,1967,NewOrleansSaints,13,7,41,5.9,0,0,0,0,0,0,0
john-gilliam,1968,NewOrleansSaints,14,2,36,18,0,0,0,0,0,0,0
john-gilliam,1969,St.LouisCardinals,14,1,-4,-4,0,0,0,0,0,0,0
john-gilliam,1970,St.LouisCardinals,14,5,68,13.6,0,1,0,0,0,0,0
john-gilliam,1971,St.LouisCardinals,14,2,16,8,0,0,0,0,0,0,0
john-gilliam,1972,MinnesotaVikings,14,8,14,1.8,0,0,0,0,0,0,0
john-gilliam,1973,MinnesotaVikings,14,5,71,14.2,0,1,0,0,0,0,0
john-gilliam,1974,MinnesotaVikings,14,2,16,8,0,0,0,0,0,0,0
john-gilliam,1975,MinnesotaVikings,14,3,35,11.7,22,0,0,0,0,0,0
john-gilliam,1976,AtlantaFalcons,14,0,0,0,0,0,0,0,0,0,0
john-gilliam,1977,NewOrleansSaints,12,0,0,0,0,0,0,0,0,0,0
john-gilliam,TOTAL,--,151,35,293,8.4,22,2,0,0,0,0,0
john-goodyear,1942,WashingtonRedskins,3,2,1,0.5,0,0,0,0,0,0,0
john-goodyear,TOTAL,--,3,2,1,0.5,0,0,0,0,0,0,0
johnny-gildea,1935,PittsburghPirates,12,49,1,0,0,0,0,0,0,0,0
johnny-gildea,1936,PittsburghPirates,12,35,31,0.9,0,0,0,0,0,0,0
johnny-gildea,1937,PittsburghPirates,11,49,65,1.3,0,1,0,0,0,0,0
johnny-gildea,1938,NewYorkGiants,9,1,2,2,0,0,0,0,0,0,0
johnny-gildea,TOTAL,--,44,134,99,0.7,0,1,0,0,0,0,0
johnny-green,1960,BuffaloBills,10,21,29,1.4,0,2,0,0,0,0,0
johnny-green,1961,BuffaloBills,8,14,15,1.1,0,1,0,0,0,0,0
johnny-green,1962,NewYorkTitans,11,17,35,2.1,0,3,0,0,0,0,0
johnny-green,1963,NewYorkJets,1,0,0,0,0,0,0,0,0,0,0
johnny-green,TOTAL,--,30,52,79,1.5,0,6,0,0,0,0,0
jonas-gray,2014,NewEnglandPatriots,8,89,412,4.6,20,5,26,29.21,1,0,0
jonas-gray,2015,JacksonvilleJaguars,8,45,176,3.9,23,0,11,24.44,1,0,0
jonas-gray,TOTAL,--,16,134,588,4.4,43,5,37,27.61,2,0,0
jonathan-grimes,2012,JacksonvilleJaguars,9,2,6,3,5,0,0,0,0,0,0
jonathan-grimes,2013,HoustonTexans,2,21,73,3.5,12,1,6,28.57,0,0,0
jonathan-grimes,2014,HoustonTexans,16,39,153,3.9,11,0,5,12.82,0,0,0
jonathan-grimes,2015,HoustonTexans,14,56,282,5,37,1,11,19.64,2,0,0
jonathan-grimes,2016,HoustonTexans,10,23,105,4.6,14,0,5,21.74,0,0,0
jonathan-grimes,TOTAL,--,51,141,619,4.4,79,2,27,19.15,2,0,0
jug-girard,1948,GreenBayPackers,10,13,26,2,0,0,0,0,0,0,0
jug-girard,1949,GreenBayPackers,12,45,198,4.4,0,1,0,0,0,0,0
jug-girard,1950,GreenBayPackers,12,14,39,2.8,0,0,0,0,0,0,0
jug-girard,1951,GreenBayPackers,12,4,20,5,0,0,0,0,0,0,0
jug-girard,1952,DetroitLions,11,61,222,3.6,0,2,0,0,0,0,0
jug-girard,1953,DetroitLions,11,19,73,3.8,0,0,0,0,0,0,0
jug-girard,1954,DetroitLions,12,9,36,4,0,0,0,0,0,0,0
jug-girard,1955,DetroitLions,12,10,27,2.7,0,0,0,0,0,0,0
jug-girard,1956,DetroitLions,10,17,67,3.9,0,0,0,0,0,0,0
jug-girard,1957,PittsburghSteelers,12,2,-5,-2.5,0,0,0,0,0,0,0
jug-girard,TOTAL,--,114,194,703,3.6,0,3,0,0,0,0,0
justin-green,2005,BaltimoreRavens,12,5,4,0.8,4,0,0,0,0,0,0
justin-green,2006,BaltimoreRavens,12,0,0,0,0,0,0,0,0,0,0
justin-green,2007,BaltimoreRavens,15,0,0,0,0,0,0,0,0,0,0
justin-green,TOTAL,--,39,5,4,0.8,4,0,0,0,0,0,0
justin-griffith,2003,AtlantaFalcons,16,38,168,4.4,15,0,12,31.58,0,0,0
justin-griffith,2004,AtlantaFalcons,12,9,39,4.3,10,0,2,22.22,0,0,0
justin-griffith,2005,AtlantaFalcons,16,15,65,4.3,19,0,3,20,0,0,0
justin-griffith,2006,AtlantaFalcons,16,19,106,5.6,21,1,2,10.53,1,0,2
justin-griffith,2007,OaklandRaiders,16,7,27,3.9,6,0,0,0,0,0,0
justin-griffith,2008,OaklandRaiders,7,2,2,1,2,0,1,50,0,0,0
justin-griffith,2009,SeattleSeahawks,13,4,6,1.5,3,0,2,50,0,0,0
justin-griffith,TOTAL,--,96,94,413,4.4,76,1,22,23.4,1,0,2
keith-griffin,1984,WashingtonRedskins,16,97,408,4.2,31,0,0,0,0,0,0
keith-griffin,1985,WashingtonRedskins,16,102,473,4.6,66,3,0,0,0,0,0
keith-griffin,1986,WashingtonRedskins,16,62,197,3.2,12,0,0,0,0,0,0
keith-griffin,1987,WashingtonRedskins,9,62,242,3.9,13,0,0,0,0,0,0
keith-griffin,1988,WashingtonRedskins,8,6,23,3.8,9,0,0,0,0,0,0
keith-griffin,TOTAL,--,65,329,1343,4.1,131,3,0,0,0,0,0
kelly-goodburn,1987,KansasCityChiefs,13,1,16,16,16,0,0,0,0,0,0
kelly-goodburn,1988,KansasCityChiefs,16,1,15,15,15,0,0,0,0,0,0
kelly-goodburn,1989,KansasCityChiefs,16,0,0,0,0,0,0,0,0,0,0
kelly-goodburn,1990,WashingtonRedskins,7,1,5,5,5,0,0,0,0,0,0
kelly-goodburn,1991,WashingtonRedskins,16,0,0,0,0,0,0,0,0,0,0
kelly-goodburn,1992,WashingtonRedskins,16,2,1,0.5,5,0,1,50,0,0,0
kelly-goodburn,1993,WashingtonRedskins,1,0,0,0,0,0,0,0,0,0,0
kelly-goodburn,TOTAL,--,85,5,37,7.4,41,0,1,20,0,0,0
ken-grandberry,1974,ChicagoBears,14,144,475,3.3,0,2,0,0,0,0,0
ken-grandberry,TOTAL,--,14,144,475,3.3,0,2,0,0,0,0,0
kendall-gaskins,2015,SanFrancisco49ers,9,16,38,2.4,14,0,3,18.75,0,0,0
kendall-gaskins,TOTAL,--,9,16,38,2.4,14,0,3,18.75,0,0,0
kenny-gamble,1988,KansasCityChiefs,16,0,0,0,0,0,0,0,0,0,0
kenny-gamble,1989,KansasCityChiefs,2,6,24,4,20,1,0,0,0,0,0
kenny-gamble,1990,KansasCityChiefs,1,0,0,0,0,0,0,0,0,0,0
kenny-gamble,1991,KansasCityChiefs,0,0,0,0,0,0,0,0,0,0,0
kenny-gamble,TOTAL,--,19,6,24,4,20,1,0,0,0,0,0
kent-graham,1992,NewYorkGiants,6,6,36,6,15,0,2,33.33,0,0,0
kent-graham,1993,NewYorkGiants,9,2,-3,-1.5,-1,0,0,0,0,0,0
kent-graham,1994,NewYorkGiants,13,2,11,5.5,9,0,0,0,0,0,0
kent-graham,1995,DetroitLions,0,0,0,0,0,0,0,0,0,0,0
kent-graham,1996,ArizonaCardinals,10,21,87,4.1,19,0,9,42.86,0,0,1
kent-graham,1997,ArizonaCardinals,8,13,23,1.8,10,2,7,53.85,0,0,0
kent-graham,1998,NewYorkGiants,11,27,138,5.1,23,2,9,33.33,1,0,1
kent-graham,1999,NewYorkGiants,9,35,132,3.8,17,1,11,31.43,0,0,1
kent-graham,2000,PittsburghSteelers,12,8,7,0.9,7,0,0,0,0,0,0
kent-graham,2001,WashingtonRedskins,3,7,-7,-1,0,0,0,0,0,0,2
kent-graham,2002,JacksonvilleJaguars,0,0,0,0,0,0,0,0,0,0,0
kent-graham,TOTAL,--,81,121,424,3.5,99,5,38,31.4,1,0,5
kerry-goode,1988,TampaBayBuccaneers,14,63,231,3.7,22,0,0,0,0,0,0
kerry-goode,1989,MiamiDolphins,1,0,0,0,0,0,0,0,0,0,0
kerry-goode,TOTAL,--,15,63,231,3.7,22,0,0,0,0,0,0
lamar-gordon,2002,St.LouisRams,13,65,228,3.5,29,1,11,16.92,2,0,2
lamar-gordon,2003,St.LouisRams,10,71,298,4.2,20,1,21,29.58,1,0,1
lamar-gordon,2004,MiamiDolphins,3,35,64,1.8,11,0,1,2.86,0,0,1
lamar-gordon,2005,PhiladelphiaEagles,14,54,182,3.4,11,1,11,20.37,0,0,2
lamar-gordon,2006,DetroitLions,1,1,2,2,2,0,0,0,0,0,0
lamar-gordon,TOTAL,--,41,226,774,3.4,73,3,44,19.47,3,0,6
larry-garron,1960,BostonPatriots,4,8,27,3.4,0,0,0,0,0,0,0
larry-garron,1961,BostonPatriots,14,69,389,5.6,0,2,0,0,0,0,0
larry-garron,1962,BostonPatriots,11,67,392,5.9,0,2,0,0,0,0,0
larry-garron,1963,BostonPatriots,14,175,750,4.3,0,2,0,0,0,0,0
larry-garron,1964,BostonPatriots,14,183,585,3.2,0,2,0,0,0,0,0
larry-garron,1965,BostonPatriots,10,74,259,3.5,0,1,0,0,0,0,0
larry-garron,1966,BostonPatriots,14,101,319,3.2,0,4,0,0,0,0,0
larry-garron,1967,BostonPatriots,14,46,163,3.5,0,0,0,0,0,0,0
larry-garron,1968,BostonPatriots,4,36,97,2.7,0,1,0,0,0,0,0
larry-garron,TOTAL,--,99,759,2981,3.9,0,14,0,0,0,0,0
lawrence-gaines,1976,DetroitLions,14,155,659,4.3,26,4,0,0,0,0,0
lawrence-gaines,1977,DetroitLions,0,0,0,0,0,0,0,0,0,0,0
lawrence-gaines,1978,DetroitLions,13,54,178,3.3,12,1,0,0,0,0,0
lawrence-gaines,1979,DetroitLions,16,23,55,2.4,6,0,0,0,0,0,0
lawrence-gaines,TOTAL,--,43,232,892,3.8,44,5,0,0,0,0,0
lee-gentry,1941,WashingtonRedskins,5,5,13,2.6,0,0,0,0,0,0,0
lee-gentry,TOTAL,--,5,5,13,2.6,0,0,0,0,0,0,0
lee-grosscup,1960,NewYorkGiants,4,3,1,0.3,0,0,0,0,0,0,0
lee-grosscup,1961,NewYorkGiants,4,2,10,5,0,0,0,0,0,0,0
lee-grosscup,1962,NewYorkTitans,8,8,62,7.8,0,0,0,0,0,0,0
lee-grosscup,TOTAL,--,16,13,73,5.6,0,0,0,0,0,0,0
leland-glass,1972,GreenBayPackers,14,2,13,6.5,0,0,0,0,0,0,0
leland-glass,1973,GreenBayPackers,12,0,0,0,0,0,0,0,0,0,0
leland-glass,TOTAL,--,26,2,13,6.5,0,0,0,0,0,0,0
lennox-gordon,1999,BuffaloBills,8,11,38,3.5,13,0,1,9.09,0,0,0
lennox-gordon,2000,IndianapolisColts,9,4,13,3.3,6,0,1,25,0,0,0
lennox-gordon,TOTAL,--,17,15,51,3.4,19,0,2,13.33,0,0,0
les-goble,1954,ChicagoCardinals,12,30,42,1.4,0,1,0,0,0,0,0
les-goble,1955,ChicagoCardinals,9,7,11,1.6,0,0,0,0,0,0,0
les-goble,TOTAL,--,21,37,53,1.4,0,1,0,0,0,0,0
les-goodman,1973,GreenBayPackers,6,18,88,4.9,0,1,0,0,0,0,0
les-goodman,1974,GreenBayPackers,13,20,101,5.1,0,0,0,0,0,0,0
les-goodman,TOTAL,--,19,38,189,5,0,1,0,0,0,0,0
lou-ghecas,1941,PhiladelphiaEagles,8,2,0,0,0,0,0,0,0,0,0
lou-ghecas,TOTAL,--,8,2,0,0,0,0,0,0,0,0,0
louie-giammona,1976,NewYorkJets,14,39,150,3.9,35,1,0,0,0,0,0
louie-giammona,1978,PhiladelphiaEagles,7,4,6,1.5,3,0,0,0,0,0,0
louie-giammona,1979,PhiladelphiaEagles,15,15,38,2.5,9,0,0,0,0,0,0
louie-giammona,1980,PhiladelphiaEagles,16,97,361,3.7,44,4,0,0,0,0,0
louie-giammona,1981,PhiladelphiaEagles,8,35,98,2.8,9,1,0,0,0,0,0
louie-giammona,1982,PhiladelphiaEagles,9,11,29,2.6,8,1,0,0,0,0,0
louie-giammona,TOTAL,--,69,201,682,3.4,108,7,0,0,0,0,0
marqueis-gray,2013,ClevelandBrowns,12,6,43,7.2,18,0,3,50,0,0,0
marqueis-gray,2014,BuffaloBills,13,0,0,0,0,0,0,0,0,0,0
marqueis-gray,2015,BuffaloBills,4,0,0,0,0,0,0,0,0,0,0
marqueis-gray,2016,MiamiDolphins,16,0,0,0,0,0,0,0,0,0,0
marqueis-gray,2017,MiamiDolphins,16,5,14,2.8,5,0,3,60,0,0,0
marqueis-gray,2018,MiamiDolphins,--,--,--,--,--,--,--,--,--,--,--
marqueis-gray,TOTAL,--,61,11,57,5.2,23,0,6,54.55,0,0,0
marion-grice,2014,ArizonaCardinals,10,15,41,2.7,8,1,3,20,0,0,0
marion-grice,TOTAL,--,10,15,41,2.7,8,1,3,20,0,0,0
mark-green,1989,ChicagoBears,10,5,46,9.2,37,1,0,0,0,0,0
mark-green,1990,ChicagoBears,12,27,126,4.7,14,0,0,0,0,0,0
mark-green,1991,ChicagoBears,16,61,217,3.6,18,3,13,21.31,0,0,0
mark-green,1992,ChicagoBears,15,23,107,4.7,18,2,5,21.74,0,0,0
mark-green,TOTAL,--,53,116,496,4.3,87,6,18,15.52,0,0,0
marrio-grier,1996,NewEnglandPatriots,16,27,105,3.9,26,1,8,29.63,1,0,0
marrio-grier,1997,NewEnglandPatriots,16,33,75,2.3,12,1,4,12.12,0,0,0
marrio-grier,TOTAL,--,32,60,180,3,38,2,12,20,1,0,0
marshall-goldberg,1939,ChicagoCardinals,10,56,152,2.7,0,2,0,0,0,0,0
marshall-goldberg,1940,ChicagoCardinals,11,87,325,3.7,0,2,0,0,0,0,0
marshall-goldberg,1941,ChicagoCardinals,11,117,427,3.6,0,3,0,0,0,0,0
marshall-goldberg,1942,ChicagoCardinals,11,116,369,3.2,0,1,0,0,0,0,0
marshall-goldberg,1943,ChicagoCardinals,1,6,6,1,0,0,0,0,0,0,0
marshall-goldberg,1946,ChicagoCardinals,10,43,210,4.9,0,3,0,0,0,0,0
marshall-goldberg,1947,ChicagoCardinals,12,51,155,3,0,0,0,0,0,0,0
marshall-goldberg,1948,ChicagoCardinals,11,0,0,0,0,0,0,0,0,0,0
marshall-goldberg,TOTAL,--,77,476,1644,3.5,0,11,0,0,0,0,0
matt-giordano,2005,IndianapolisColts,15,0,0,0,0,0,0,0,0,0,0
matt-giordano,2006,IndianapolisColts,12,0,0,0,0,0,0,0,0,0,0
matt-giordano,2007,IndianapolisColts,12,0,0,0,0,0,0,0,0,0,0
matt-giordano,2008,IndianapolisColts,16,0,0,0,0,0,0,0,0,0,0
matt-giordano,2009,GreenBayPackers,5,0,0,0,0,0,0,0,0,0,0
matt-giordano,2010,NewOrleansSaints,9,0,0,0,0,0,0,0,0,0,0
matt-giordano,2011,OaklandRaiders,15,0,0,0,0,0,0,0,0,0,0
matt-giordano,2012,OaklandRaiders,16,0,0,0,0,0,0,0,0,0,0
matt-giordano,2013,St.LouisRams,16,1,-5,-5,-5,0,0,0,0,0,0
matt-giordano,TOTAL,--,116,1,-5,-5,-5,0,0,0,0,0,0
matt-gutierrez,2007,NewEnglandPatriots,5,5,-13,-2.6,-1,0,0,0,0,0,0
matt-gutierrez,2008,NewEnglandPatriots,0,0,0,0,0,0,0,0,0,0,0
matt-gutierrez,2009,KansasCityChiefs,1,0,0,0,0,0,0,0,0,0,0
matt-gutierrez,TOTAL,--,6,5,-13,-2.6,-1,0,0,0,0,0,0
mel-gray,1986,NewOrleansSaints,16,6,29,4.8,11,0,0,0,0,0,0
mel-gray,1987,NewOrleansSaints,12,8,37,4.6,12,1,0,0,0,0,0
mel-gray,1988,NewOrleansSaints,14,0,0,0,0,0,0,0,0,0,0
mel-gray,1989,DetroitLions,10,3,22,7.3,14,0,0,0,0,0,0
mel-gray,1990,DetroitLions,16,0,0,0,0,0,0,0,0,0,0
mel-gray,1991,DetroitLions,16,2,11,5.5,6,0,0,0,0,0,0
mel-gray,1992,DetroitLions,15,0,0,0,0,0,0,0,0,0,0
mel-gray,1993,DetroitLions,11,0,0,0,0,0,0,0,0,0,0
mel-gray,1994,DetroitLions,16,0,0,0,0,0,0,0,0,0,0
mel-gray,1995,HoustonOilers,15,0,0,0,0,0,0,0,0,0,0
mel-gray,1996,HoustonOilers,14,0,0,0,0,0,0,0,0,0,0
mel-gray,1997,PhiladelphiaEagles,14,0,0,0,0,0,0,0,0,0,0
mel-gray,TOTAL,--,169,19,99,5.2,43,1,0,0,0,0,0
mel-gray-2,1971,St.LouisCardinals,14,2,56,28,0,0,0,0,0,0,0
mel-gray-2,1972,St.LouisCardinals,7,0,0,0,0,0,0,0,0,0,0
mel-gray-2,1973,St.LouisCardinals,12,0,0,0,0,0,0,0,0,0,0
mel-gray-2,1974,St.LouisCardinals,14,0,0,0,0,0,0,0,0,0,0
mel-gray-2,1975,St.LouisCardinals,14,1,6,6,6,0,0,0,0,0,0
mel-gray-2,1976,St.LouisCardinals,11,0,0,0,0,0,0,0,0,0,0
mel-gray-2,1977,St.LouisCardinals,14,1,-1,-1,-1,0,0,0,0,0,0
mel-gray-2,1978,St.LouisCardinals,13,5,51,10.2,27,1,0,0,0,0,0
mel-gray-2,1979,St.LouisCardinals,13,4,41,10.3,38,0,0,0,0,0,0
mel-gray-2,1980,St.LouisCardinals,16,1,-3,-3,-3,0,0,0,0,0,0
mel-gray-2,1981,St.LouisCardinals,12,1,4,4,4,0,0,0,0,0,0
mel-gray-2,1982,St.LouisCardinals,5,0,0,0,0,0,0,0,0,0,0
mel-gray-2,TOTAL,--,145,15,154,10.3,71,1,0,0,0,0,0
mel-groomes,1948,DetroitLions,6,2,1,0.5,0,0,0,0,0,0,0
mel-groomes,1949,DetroitLions,3,1,1,1,0,0,0,0,0,0,0
mel-groomes,TOTAL,--,9,3,2,0.7,0,0,0,0,0,0,0
mike-garrett,1981,BaltimoreColts,16,2,4,2,3,0,0,0,0,0,0
mike-garrett,TOTAL,--,16,2,4,2,3,0,0,0,0,0,0
mike-garrett-2,1966,KansasCityChiefs,14,147,801,5.4,0,6,0,0,0,0,0
mike-garrett-2,1967,KansasCityChiefs,14,236,1087,4.6,0,9,0,0,0,0,0
mike-garrett-2,1968,KansasCityChiefs,13,164,564,3.4,0,3,0,0,0,0,0
mike-garrett-2,1969,KansasCityChiefs,14,168,732,4.4,0,6,0,0,0,0,0
mike-garrett-2,1970,SanDiegoChargers,12,67,208,3.1,0,1,0,0,0,0,0
mike-garrett-2,1971,SanDiegoChargers,13,140,591,4.2,0,4,0,0,0,0,0
mike-garrett-2,1972,SanDiegoChargers,14,272,1031,3.8,0,6,0,0,0,0,0
mike-garrett-2,1973,SanDiegoChargers,10,114,467,4.1,0,0,0,0,0,0,0
mike-garrett-2,TOTAL,--,104,1308,5481,4.2,0,35,0,0,0,0,0
mike-gillislee,2013,MiamiDolphins,3,6,21,3.5,6,0,1,16.67,0,0,0
mike-gillislee,2015,BuffaloBills,5,47,267,5.7,60,3,8,17.02,3,2,1
mike-gillislee,2016,BuffaloBills,15,101,577,5.7,44,8,39,38.61,7,1,0
mike-gillislee,2017,NewEnglandPatriots,9,104,383,3.7,16,5,25,24.04,0,0,1
mike-gillislee,2018,NewOrleansSaints,4,16,43,2.7,5,0,2,12.5,0,0,1
mike-gillislee,TOTAL,--,36,274,1291,4.7,131,16,75,27.37,10,3,3
mike-goodson,2009,CarolinaPanthers,8,22,49,2.2,11,0,1,4.55,0,0,1
mike-goodson,2010,CarolinaPanthers,16,103,452,4.4,45,3,20,19.42,3,1,4
mike-goodson,2011,CarolinaPanthers,4,0,0,0,0,0,0,0,0,0,0
mike-goodson,2012,OaklandRaiders,12,35,221,6.3,43,0,6,17.14,3,2,0
mike-goodson,2013,NewYorkJets,2,7,61,8.7,26,0,2,28.57,1,0,0
mike-goodson,TOTAL,--,42,167,783,4.7,125,3,29,17.37,7,3,5
mike-green,2000,TennesseeTitans,1,0,0,0,0,0,0,0,0,0,0
mike-green,2001,TennesseeTitans,16,15,71,4.7,21,1,5,33.33,1,0,1
mike-green,2002,TennesseeTitans,15,21,71,3.4,12,0,3,14.29,0,0,0
mike-green,TOTAL,--,32,36,142,3.9,33,1,8,22.22,1,0,1
mike-gruttadauria,1996,St.LouisRams,9,0,0,0,0,0,0,0,0,0,0
mike-gruttadauria,1997,St.LouisRams,14,0,0,0,0,0,0,0,0,0,0
mike-gruttadauria,1998,St.LouisRams,11,0,0,0,0,0,0,0,0,0,0
mike-gruttadauria,1999,St.LouisRams,16,0,0,0,0,0,0,0,0,0,0
mike-gruttadauria,2000,ArizonaCardinals,8,0,0,0,0,0,0,0,0,0,0
mike-gruttadauria,2001,ArizonaCardinals,15,1,1,1,1,0,0,0,0,0,1
mike-gruttadauria,2002,ArizonaCardinals,8,0,0,0,0,0,0,0,0,0,0
mike-gruttadauria,TOTAL,--,81,1,1,1,1,0,0,0,0,0,1
mike-guman,1980,LosAngelesRams,16,100,410,4.1,17,4,0,0,0,0,0
mike-guman,1981,LosAngelesRams,16,115,433,3.8,18,4,0,0,0,0,0
